17:50:32 INFO run_experiment: H-E1 pipeline starting | n_docs=10000000 | quick=False
17:50:32 INFO run_experiment: Directories ready.
17:50:32 INFO corpus_filter: Loading base corpus (10000000 docs)…
17:51:05 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:05 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175105Z&X-Amz-Expires=3600&X-Amz-Signature=08a65a78d1fb8b8e6ba2b32dbdeadb41b9505cba859e8ffe2b72a41fe3610a15&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514265&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDI2NX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=ZmYGzmBEx8N4OaoxBH6OsRNCeJqLqcXERu9E6yLJrb6Krbxs76RiIi%7Es0vVmYVB2-TSKxUZuzSrWq-9IBTcAJdLtUqWdLn%7EDwMR7ard7MPd-XR2j-XeHUTGi12voEMaxpMmvxW9sK4v0cKfWzi9HvDzvuggQV0jgWnqMT5S56mCNvi8Zaq6WPVuONZK3WtOo8VNdAImUacXRO5O3vFbwY77W2akydIvpehXuCZq3jkvSDGYm1GE2J0JUAv%7Et1mRZc-MQQy9KR%7Eh5UfUT9bVeAnenSNrnH8fTJh1MyuidJoI%7EMVUCih0kdNmcIQhXKwOG9GsdnsLdFvx7ltZ5AhzRiA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:06 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:06 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T174901Z&X-Amz-Expires=3600&X-Amz-Signature=0b30567c4607dcc71bc94d920da91a0114833e823db160a16597b1054f8978e6&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514141&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDE0MX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=IKvnc3WtVNGjiKfANoLM5QEOXmlI8xHJjZ1zySg-Q4MQaKpVa%7EJ%7Epzqio%7EYoVgxix2dGZhoft6UIZs38O%7EC3Fbxl4b80ojSfxqs3JLgNEEDUwllu96UMNTcU-W5kjZM07-Lc6xM8WQau7ltbRqZ1BDbv7U8OHZ2wOj-mkpD5zR7PU1jtPu55MV7GSAPGBUnECi1iD9g4ENnFwjxu8eiPU6LkcnwaPP6mkchb-ie35jQG6fHVdCNfG4sPY-4wMEGwuyE-MFx75Hc0BTljehd9IVm6W7pVPziPp9gVMm0NovqASkVBe2Xdms-hkiqdG9zxTb00wINqY91dHuPf%7EseL-Q__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:07 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:07 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T174854Z&X-Amz-Expires=3600&X-Amz-Signature=87452687244371e3bf6e4c715338eccdcf6fd336dd12cdd225bce9ff18695281&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514134&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDEzNH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=UIilqMFIDhG9cTIYlPx30wYtQe-8HRgm%7Ei4iX%7ESCzwcLIjuleMMgfNxdFMcxXIfjhLg42R6eug2ah1p9TAymEfCSmnYLYF1r%7EbPmwqb6vWEJZMYeDgCyLaKh18Febjg4Ch4bsznU7BGeXeDsw80x06QgOhlkTXIQj6VSHqMUIHlW6HepAv00xaUY64p4ZlcxzLh36ImqcgV8Dz8kENn7F4c6CIqNs4Dgs0wkPP6vv-V3G68WoqUXzib9M6kMJNwfwxqLpQjDPH7QzjxiSqP0JzkuRp3T2Eq7tDgiBK2j6SM3yrDzerwBvvYr-zrullenlZxlrnjUsiq%7EKLa8waeNwA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:08 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:08 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T174730Z&X-Amz-Expires=3600&X-Amz-Signature=4aba589ca5a02b68e3c3f56405fa25ea38e0338d2be50e6a1f467d24870e9200&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514050&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDA1MH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=dtdQ19LGke4CbU1eyiP0cnoiIvvLG60Qk3dyPAhgkA70gSkoF5lrcR2v58y%7EAHp3UdLlnUCT7PHKbwX06Bk1ztxLDw3C5uG886lCVPvMYtMywv%7ETfgTEl6wQ14BEACpG2J1PdQ5F4nMpVSeQ8WCPuRbdaDs%7EFZ7gZFrfPus26lzEGfQ6eEPxysH-LRtrWM44KEEVSEDnJefATMZOMpL7kx-Iz0yRqlHPWe8ijfZuxs-0G1%7EW8LGhlEcBZsyI10J1Eoy8r%7E2%7ERirB%7EUM-Xr6xyoUE1soBN1NdO7MmxVseCb9ElD1s9TltCAhtiKDlQgI%7E-I7oqRx%7Eu0boUML-dcVI5Q__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:09 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:09 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T174853Z&X-Amz-Expires=3600&X-Amz-Signature=7fb1fb36f127a3683fc249a177ffa93a6e84e134afef633f509cdc4b4806d19f&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514133&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDEzM319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=L7Rj5c8e9dLnoT5DwHifSSvDW3wf%7EIJtPUrlRBgLAS2%7E4jRaBeuy0QfBeyf9XnZxty3wT8hI%7EZ%7EsPPFo%7E4T%7Ep%7EbCh4YfK4v9hGI7wnfiBdfUQeAQHOvtlBUmsywiJpEdsNnMO7yA%7EjXV%7EBRbA938hcq8aDsV47PszvLSyL5QPcXtCTB%7Ev9lg-MJRzEqy9kWpadc4sPR8wPk18tPg17zTA9zf9a1PUkHCKoL8eyLX9J33Zba-uxWH9QlGdX5bFIcsVJxJkUU6uuncYCzlvClXv75hzQ8LuvGOLAexhg4zy2pAJNmFSCRKTRNB5MLWZDnD8ewZsbCfnTnXILVbizqOZw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:10 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:10 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175110Z&X-Amz-Expires=3600&X-Amz-Signature=92eed80222af80689dc1f205087e6d758a961d60a0981704b16829072f1cf542&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514270&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDI3MH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=XOikcNXksEhZ8Qk-yE2zc79%7Ek0YKO5wFbSg1Gxkhx-vbjZrFog%7EEnWnfpYEVut28Y1VCaChEKmOZV1lIep4P8wXofp6ccgLP39F65ybz0l7tk36avOaejHyCJjw7E7zx18NhfqBPyOZ-xtavxmuAzFxdOoGmAzZNgplitTIJrvuhMwB4mOn5WN7qepAWm7s2ts1u%7EVsrnfK0dIkgb9-HGZfNyyLng7circwdF0GI4pxGAVp4uYh6GrhhtwbDNF1K54jx3WY1uT9mbKp%7Eeogo02CPPMW73UuCT5EfsnZQhEEYAKH3bz1dHacqRa9CTdTO1AGK3MhaIoCuNA3JwZMqfQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:11 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:11 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175111Z&X-Amz-Expires=3600&X-Amz-Signature=7bd8b605a22baf4b84cc24c2a0710470b8792ef9f7800c76612f21fc83d85a1c&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514271&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDI3MX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=RxHfoDBf%7E-QmcgN1v4KBDGxa9ngDlnAae%7EH20AFJ76ol82-Q78wfTHRRMTNT89Mg1z%7EuRrNWc%7EANkp%7Eur0MAozd3LbMnBEZ%7EFwtnzvmgdyIMJA0IEz52KLxmdvszcckWRL7n3-d2KHRYdO3jEPUgOu-cXRFEDihSSzvEKoQz0tlpByepA8WlmcPezflq1wUY5MNDWOXwlaD7fyfZYe6jPGslif-JfbZ-NSnDYQB2UrJuTSfU48cZmMRhQrP51Nk0BUajN-F8otBD9k-vt960bR7ZLqmhAUukwVqQIpLc8qdCEJGlV725e2MfSRupBFVQgqsQmsJk92JBXFFl36hp7g__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:12 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:12 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T174736Z&X-Amz-Expires=3600&X-Amz-Signature=b84be1ded8f85b9be77d4b7a4353e7b8ed0c2b2a404dca4187d700a9e67c76ad&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514056&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDA1Nn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=Unf9RkU5dtD06Ezv0SXcbh0ft12L8nMj2xlsgnIV7ebrZ%7EObrOVyOIm6sICAnEn%7Er3QzFPKxg2cev5IAlUvm4gW9OVmPMyZtxIAHL3ZfgvE7n2ucXshsWPLSGa8UoPi97QDGG2RU01YVpQ2tZJOJCV7%7Eq5B66H91ez1aq0oRfQnDL8tWwE4qtsoPhx-w-vbIJpUrIteQik0iIBTe50jQ91Th%7Eul6zY3F4r85FZ4-TCIZZ7KWsrAJ2tob-JrMSAtl6ii3cMiB-%7ED9PFG-s1Keuy%7EmyHX0V5HM21MrylHNS44J3ZD21N%7Eo8PH5q7920CWKGKj1nf725-2FjxcLYZx8iQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:13 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:13 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175113Z&X-Amz-Expires=3600&X-Amz-Signature=07460c23f201d68eb6910ab9b045633114b99e8f155cd26ed6e2f102c1a747d7&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514273&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDI3M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=SV-qy9xjevMuVKT7udtNzs0-65Lddj6CUU3ckIyKWubAre7i9w1NEsexykNggMzTxSPk0kfYXqtdyK3agPoMek3symEa1cI2-wNTlK2HRk-MLyEs-ucc0uasGLT6y30RUJY13PRAXRrYX0ZPATQugRjWHNk8pagQFZ4jbtHJAQd5XRzxplxUna%7E4QQ3ZzxVSErrufYtnUdmjiJ4Opb5Tka1Hdm72t7HcNAC89gsOBtz1ZFeQ5bwoXL1EwfsYHnyI7Y61yiHDdA9EvgnbVBrORHB2aDWL4UYdRz7UiFhZ7-%7EuREjLw5RzfUmRZzAmW%7ElztrQXMQ2qGAqg-rS-qk8Jwg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:15 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
17:51:15 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/adeebbf8e3920cc9031acb2fc507dc2cd4d034eb8a62aab1f6edf8ec49b74ad9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175115Z&X-Amz-Expires=3600&X-Amz-Signature=eaaf0860efa94bc341b22f3a16db43c4e4f5b0b39a4e7e5788df6c4d01c8330d&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000000_processed.jsonl.zst%3B+filename%3D%22shard_00000000_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514275&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDI3NX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvYWRlZWJiZjhlMzkyMGNjOTAzMWFjYjJmYzUwN2RjMmNkNGQwMzRlYjhhNjJhYWIxZjZlZGY4ZWM0OWI3NGFkOSoifV19&Signature=hIJRyXG-AsfwCHU6V4v2Y-3dRdoQ8-y8L0vw3oTdnOkb2nmn57W2LUKr7hCYWZKhlMKMh5vGbg58omstkmMY825DLJekHI3B9kHzPaf1zAFlZSGEw7lt4wbov5zdoW941bIhamtEB8DOeDDvVcpSy-A-cY45A96GhvZWAmhtGjSN1dJ5saUSdQM8lAn6d98H3wwsI9uXCQEqvitGbDqrI7uQ8VnXYXLh8Uvgrwxg8TaU2rpmrGJrB2joDpfxl19L8UkDlltqZJ0LbIq5Vbi4IMFP%7EaugyzMMQ-yPv3ut%7EmhjitiCje7Dlbpbnz28TVuXYKHwGqlDrqZlJ3AgpdBqZQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:51:15 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000000_processed.jsonl.zst "HTTP/1.1 302 Found"
