paper_id,benchmark,publication_date,first_reproduction_date,reproduced_within_12m,time_to_reproduction_days,env_file,pinned_deps,dockerfile,doc_score,pub_year,log_model_params,benchmark_family,task_domain,included_in_analysis
paper_0876,CIFAR-10,2021-06-01,2022-04-01,True,304,True,True,True,3,2021,9.184073651639961,CIFAR-10,Reinforcement Learning,True
paper_0877,WikiText,2020-10-01,2021-04-23,True,204,False,False,True,1,2020,8.74756346806432,WikiText,Speech,True
paper_0878,CIFAR-10,2022-04-01,2023-05-06,False,400,False,False,False,0,2022,11.600802233807638,CIFAR-10,Computer Vision,True
paper_0879,COCO,2021-02-01,2021-04-01,True,59,True,True,False,2,2021,4.986774341713213,COCO,Computer Vision,True
paper_0880,PTB,2020-03-01,2021-04-05,False,400,False,False,False,0,2020,9.976057835879201,PTB,Reinforcement Learning,True
paper_0881,SQuAD,2022-03-01,2023-04-05,False,400,False,False,False,0,2022,7.829911321923953,SQuAD,Reinforcement Learning,True
paper_0882,ImageNet,2022-09-01,2023-10-06,False,400,False,False,False,0,2022,8.813813451713264,ImageNet,NLP,True
paper_0883,PTB,2022-06-01,2023-07-06,False,400,True,False,False,1,2022,9.095120693242027,PTB,Reinforcement Learning,True
paper_0884,SuperGLUE,2024-11-01,2025-12-06,False,400,True,True,False,2,2024,7.263100249267945,SuperGLUE,Computer Vision,True
paper_0885,WMT,2021-03-01,2022-04-05,False,400,True,False,True,2,2021,9.428472965387856,WMT,Speech,True
paper_0886,WikiText,2022-03-01,2023-04-05,False,400,False,False,True,1,2022,8.070978561071001,WikiText,Speech,True
paper_0887,CIFAR-10,2022-02-01,2022-04-07,True,65,True,True,True,3,2022,6.904369526546811,CIFAR-10,Computer Vision,True
paper_0888,GLUE,2021-04-01,2022-05-06,False,400,True,False,False,1,2021,7.087193634319785,GLUE,Speech,True
paper_0889,GLUE,2019-10-01,2019-10-27,True,26,True,True,False,2,2019,5.9460287492160635,GLUE,Speech,True
paper_0890,CIFAR-10,2022-05-01,2023-06-05,False,400,False,False,False,0,2022,7.153878797948441,CIFAR-10,Reinforcement Learning,True
paper_0891,COCO,2022-07-01,2022-08-15,True,45,True,True,True,3,2022,6.189630185701788,COCO,Computer Vision,True
paper_0892,CIFAR-100,2024-12-01,2026-01-05,False,400,True,True,False,2,2024,7.384886529637476,CIFAR-100,Reinforcement Learning,True
paper_0893,WMT,2023-11-01,2024-10-24,True,358,True,True,False,2,2023,9.124959846633189,WMT,NLP,True
paper_0894,CIFAR-100,2023-03-01,2024-04-04,False,400,False,False,True,1,2023,8.102216069753803,CIFAR-100,Speech,True
paper_0895,SQuAD,2020-01-01,2021-02-04,False,400,True,True,True,3,2020,7.908996289239427,SQuAD,Computer Vision,True
paper_0896,CIFAR-100,2022-04-01,2023-05-06,False,400,True,False,True,2,2022,7.503731193477298,CIFAR-100,Computer Vision,True
paper_0897,SQuAD,2021-02-01,2022-03-08,False,400,True,False,False,1,2021,6.370263702181312,SQuAD,Reinforcement Learning,True
paper_0898,SQuAD,2020-11-01,2021-01-20,True,80,True,False,False,1,2020,8.89965442745302,SQuAD,Reinforcement Learning,True
paper_0899,WikiText,2021-04-01,2022-05-06,False,400,True,True,False,2,2021,8.655309583973384,WikiText,Speech,True
paper_0900,CIFAR-10,2021-06-01,2021-06-07,True,6,True,True,False,2,2021,7.284019131173328,CIFAR-10,NLP,True
paper_0901,SuperGLUE,2020-04-01,2020-06-09,True,69,False,False,True,1,2020,6.552183621691453,SuperGLUE,Computer Vision,True
paper_0902,WikiText,2021-01-01,2021-05-09,True,128,True,True,False,2,2021,7.72003259424773,WikiText,Reinforcement Learning,True
paper_0903,CIFAR-100,2023-12-01,2025-01-04,False,400,True,False,False,1,2023,8.150497149532699,CIFAR-100,NLP,True
paper_0904,CIFAR-10,2019-12-01,2021-01-04,False,400,True,True,True,3,2019,10.300974100066703,CIFAR-10,Reinforcement Learning,True
paper_0905,SQuAD,2023-07-01,2023-12-02,True,154,False,False,False,0,2023,9.73823447396666,SQuAD,Speech,True
paper_0906,CIFAR-100,2021-06-01,2022-07-06,False,400,False,False,True,1,2021,9.405066627867711,CIFAR-100,Computer Vision,True
paper_0907,GLUE,2023-05-01,2023-05-10,True,9,True,False,True,2,2023,10.165029270845015,GLUE,Computer Vision,True
paper_0908,CIFAR-10,2019-05-01,2019-09-12,True,134,True,False,True,2,2019,9.074957409212857,CIFAR-10,Computer Vision,True
paper_0909,SuperGLUE,2023-08-01,2024-05-02,True,275,True,True,False,2,2023,10.328120305171876,SuperGLUE,Speech,True
paper_0910,SuperGLUE,2020-02-01,2021-03-07,False,400,False,False,False,0,2020,10.818054849330313,SuperGLUE,Speech,True
paper_0911,ImageNet,2022-10-01,2023-10-01,True,365,True,False,False,1,2022,5.025280166548514,ImageNet,NLP,True
paper_0912,CIFAR-100,2020-02-01,2020-03-06,True,34,True,False,False,1,2020,6.649724990879604,CIFAR-100,Reinforcement Learning,True
paper_0913,PTB,2022-12-01,2024-01-05,False,400,False,False,True,1,2022,8.008398754658458,PTB,NLP,True
paper_0914,COCO,2022-09-01,2022-09-29,True,28,True,True,True,3,2022,10.706907295242406,COCO,NLP,True
paper_0915,PTB,2022-03-01,2023-04-05,False,400,False,False,False,0,2022,8.461884154813378,PTB,Speech,True
paper_0916,WMT,2020-04-01,2020-11-20,True,233,True,True,True,3,2020,8.590783513857264,WMT,Speech,True
paper_0917,SQuAD,2024-09-01,2025-10-06,False,400,False,False,False,0,2024,10.870733032405624,SQuAD,NLP,True
paper_0918,WMT,2023-08-01,2024-04-15,True,258,True,False,True,2,2023,4.955331363436512,WMT,Computer Vision,True
paper_0919,PTB,2020-11-01,2021-12-06,False,400,True,False,True,2,2020,5.723165189927553,PTB,Speech,True
paper_0920,CIFAR-10,2022-11-01,2023-12-06,False,400,False,False,True,1,2022,11.458579351447954,CIFAR-10,Computer Vision,True
paper_0921,CIFAR-100,2022-07-01,2023-08-05,False,400,True,True,False,2,2022,6.948235484549734,CIFAR-100,Reinforcement Learning,True
paper_0922,COCO,2021-03-01,2022-04-05,False,400,False,False,True,1,2021,11.032271793147114,COCO,Computer Vision,True
paper_0923,CIFAR-100,2022-05-01,2023-02-06,True,281,True,False,False,1,2022,3.7908344024693355,CIFAR-100,Computer Vision,True
paper_0924,PTB,2022-01-01,2023-02-05,False,400,True,False,False,1,2022,5.823135953179205,PTB,Reinforcement Learning,True
paper_0925,WMT,2019-06-01,2020-07-05,False,400,False,False,False,0,2019,6.933398000668272,WMT,Computer Vision,True
paper_0926,GLUE,2020-11-01,2021-01-26,True,86,True,False,True,2,2020,8.39933191954577,GLUE,Reinforcement Learning,True
paper_0927,GLUE,2021-09-01,2022-10-06,False,400,False,False,True,1,2021,6.165594639736727,GLUE,NLP,True
paper_0928,PTB,2021-06-01,2021-09-08,True,99,True,False,True,2,2021,9.374476900790576,PTB,Speech,True
paper_0929,SuperGLUE,2024-01-01,2025-02-04,False,400,True,True,False,2,2024,7.329010081943314,SuperGLUE,NLP,True
paper_0930,CIFAR-10,2023-08-01,2024-09-04,False,400,True,True,False,2,2023,8.229167381232148,CIFAR-10,NLP,True
paper_0931,CIFAR-10,2022-08-01,2023-04-01,True,243,False,False,True,1,2022,8.951503983663065,CIFAR-10,Speech,True
paper_0932,PTB,2021-05-01,2022-06-05,False,400,True,False,False,1,2021,7.274794332640609,PTB,Computer Vision,True
paper_0933,PTB,2022-08-01,2022-12-08,True,129,True,True,False,2,2022,7.800549793917441,PTB,Reinforcement Learning,True
paper_0934,CIFAR-10,2023-03-01,2024-04-04,False,400,False,False,False,0,2023,9.207291477921476,CIFAR-10,NLP,True
paper_0935,SQuAD,2023-12-01,2024-04-18,True,139,False,False,False,0,2023,2.3705706010163734,SQuAD,Reinforcement Learning,True
paper_0936,WikiText,2021-11-01,2022-02-05,True,96,True,True,True,3,2021,7.147346370263479,WikiText,Reinforcement Learning,True
paper_0937,COCO,2022-11-01,2023-05-14,True,194,True,False,True,2,2022,10.344172324498324,COCO,Reinforcement Learning,True
paper_0938,COCO,2021-09-01,2021-09-12,True,11,True,True,False,2,2021,8.17056813746648,COCO,NLP,True
paper_0939,SuperGLUE,2022-05-01,2022-07-08,True,68,True,False,True,2,2022,10.201291874271405,SuperGLUE,NLP,True
paper_0940,CIFAR-100,2023-11-01,2024-12-05,False,400,True,True,True,3,2023,7.769181323600429,CIFAR-100,Computer Vision,True
paper_0941,SQuAD,2022-04-01,2023-05-06,False,400,False,False,False,0,2022,7.879227815409237,SQuAD,Computer Vision,True
paper_0942,CIFAR-100,2021-06-01,2021-07-06,True,35,False,False,True,1,2021,8.030055500574194,CIFAR-100,NLP,True
paper_0943,CIFAR-100,2023-09-01,2024-07-23,True,326,True,True,False,2,2023,10.538465813840455,CIFAR-100,Reinforcement Learning,True
paper_0944,COCO,2023-03-01,2023-06-02,True,93,True,False,True,2,2023,7.544917355005024,COCO,Speech,True
paper_0945,WMT,2021-08-01,2021-11-17,True,108,True,True,True,3,2021,6.686751858400591,WMT,Reinforcement Learning,True
paper_0946,WMT,2022-11-01,2023-12-06,False,400,True,True,True,3,2022,6.406758240375352,WMT,Reinforcement Learning,True
paper_0947,SuperGLUE,2019-11-01,2020-01-14,True,74,True,True,False,2,2019,7.339660664118118,SuperGLUE,Reinforcement Learning,True
paper_0948,SuperGLUE,2022-05-01,2023-06-05,False,400,True,True,True,3,2022,11.78402353997939,SuperGLUE,NLP,True
paper_0949,WMT,2021-04-01,2022-05-06,False,400,True,False,True,2,2021,5.88239970350436,WMT,Speech,True
paper_0950,SuperGLUE,2020-01-01,2020-01-09,True,8,True,False,False,1,2020,10.961813728171194,SuperGLUE,Computer Vision,True
paper_0951,CIFAR-100,2021-05-01,2022-06-05,False,400,False,False,False,0,2021,4.106949427282272,CIFAR-100,Computer Vision,True
paper_0952,GLUE,2024-09-01,2025-10-06,False,400,True,True,False,2,2024,8.107661577427344,GLUE,Computer Vision,True
paper_0953,WMT,2022-05-01,2022-08-14,True,105,True,True,False,2,2022,4.945362025164437,WMT,Computer Vision,True
paper_0954,WMT,2019-10-01,2020-01-31,True,122,True,False,True,2,2019,9.627149217693614,WMT,Computer Vision,True
paper_0955,CIFAR-100,2022-11-01,2023-12-06,False,400,True,False,False,1,2022,11.511224770202892,CIFAR-100,Speech,True
paper_0956,WMT,2021-11-01,2021-11-14,True,13,True,True,True,3,2021,7.537880926318203,WMT,Speech,True
paper_0957,SuperGLUE,2021-09-01,2022-10-06,False,400,False,False,False,0,2021,9.886102893213591,SuperGLUE,Computer Vision,True
paper_0958,CIFAR-100,2023-09-01,2024-10-05,False,400,True,False,True,2,2023,10.600731670605976,CIFAR-100,Speech,True
paper_0959,WikiText,2023-11-01,2024-12-05,False,400,False,False,True,1,2023,8.7940933397648,WikiText,Reinforcement Learning,True
paper_0960,CIFAR-10,2023-01-01,2023-02-07,True,37,True,False,False,1,2023,8.913199697397005,CIFAR-10,Speech,True
paper_0961,CIFAR-100,2021-07-01,2022-08-05,False,400,True,True,False,2,2021,9.454334429967155,CIFAR-100,NLP,True
paper_0962,GLUE,2021-02-01,2022-03-08,False,400,False,False,True,1,2021,7.6318262659681615,GLUE,Speech,True
paper_0963,SQuAD,2023-08-01,2024-09-04,False,400,False,False,False,0,2023,10.359977059379574,SQuAD,Computer Vision,True
paper_0964,CIFAR-10,2019-01-01,2019-01-25,True,24,True,True,True,3,2019,10.868816090069656,CIFAR-10,Reinforcement Learning,True
paper_0965,PTB,2019-06-01,2020-07-05,False,400,True,False,True,2,2019,7.7613581906672025,PTB,Reinforcement Learning,True
paper_0966,CIFAR-10,2022-07-01,2023-07-01,True,365,True,False,False,1,2022,6.608561751065829,CIFAR-10,NLP,True
paper_0967,SuperGLUE,2021-02-01,2022-03-08,False,400,True,True,True,3,2021,9.884818590068269,SuperGLUE,NLP,True
paper_0968,CIFAR-10,2020-06-01,2020-06-20,True,19,True,False,True,2,2020,9.343115115016632,CIFAR-10,NLP,True
paper_0969,CIFAR-100,2021-08-01,2021-09-29,True,59,True,False,True,2,2021,10.363126273764182,CIFAR-100,Reinforcement Learning,True
paper_0970,SuperGLUE,2019-10-01,2020-11-04,False,400,False,False,True,1,2019,9.803385092392338,SuperGLUE,Reinforcement Learning,True
paper_0971,ImageNet,2022-08-01,2022-08-24,True,23,True,True,True,3,2022,9.787184081262922,ImageNet,Speech,True
paper_0972,WikiText,2022-03-01,2022-05-01,True,61,True,True,True,3,2022,7.643207926371122,WikiText,Computer Vision,True
paper_0973,SuperGLUE,2019-05-01,2019-06-03,True,33,True,True,True,3,2019,6.451592363294199,SuperGLUE,Computer Vision,True
paper_0974,WMT,2022-12-01,2023-04-21,True,141,True,True,True,3,2022,5.013138527930548,WMT,Speech,True
paper_0975,ImageNet,2022-02-01,2023-03-08,False,400,False,False,True,1,2022,7.0020254880417765,ImageNet,Computer Vision,True
paper_0976,CIFAR-10,2021-12-01,2023-01-05,False,400,False,False,False,0,2021,9.707985734187035,CIFAR-10,Reinforcement Learning,True
paper_0977,PTB,2021-09-01,2022-03-19,True,199,True,False,False,1,2021,7.193240508062635,PTB,Speech,True
paper_0978,SuperGLUE,2020-12-01,2022-01-05,False,400,False,False,False,0,2020,6.123985151936499,SuperGLUE,Speech,True
paper_0979,ImageNet,2021-02-01,2021-03-24,True,51,True,True,True,3,2021,6.85152524936188,ImageNet,NLP,True
paper_0980,SuperGLUE,2022-12-01,2024-01-05,False,400,False,False,True,1,2022,8.519030352090857,SuperGLUE,NLP,True
paper_0981,CIFAR-10,2021-11-01,2022-12-06,False,400,True,False,True,2,2021,9.98329433682914,CIFAR-10,NLP,True
paper_0982,SuperGLUE,2021-03-01,2021-04-14,True,44,False,False,True,1,2021,6.153366881695675,SuperGLUE,Reinforcement Learning,True
paper_0983,WMT,2023-10-01,2024-01-15,True,106,True,False,False,1,2023,5.550000222679898,WMT,Reinforcement Learning,True
paper_0984,PTB,2020-07-01,2021-08-05,False,400,True,True,False,2,2020,9.780351085440948,PTB,Computer Vision,True
paper_0985,ImageNet,2021-07-01,2022-08-05,False,400,True,False,False,1,2021,7.934341145512045,ImageNet,NLP,True
paper_0986,SQuAD,2019-09-01,2020-05-01,True,243,True,True,True,3,2019,9.215895134011507,SQuAD,Reinforcement Learning,True
paper_0987,CIFAR-10,2022-02-01,2022-08-16,True,196,True,True,True,3,2022,6.981812389376861,CIFAR-10,NLP,True
paper_0988,COCO,2022-01-01,2022-07-18,True,198,False,False,True,1,2022,7.318975910577646,COCO,Reinforcement Learning,True
paper_0989,SuperGLUE,2024-10-01,2025-11-05,False,400,True,False,False,1,2024,4.06969650563877,SuperGLUE,Reinforcement Learning,True
paper_0990,CIFAR-100,2021-11-01,2022-01-20,True,80,True,True,False,2,2021,8.983986973672993,CIFAR-100,NLP,True
paper_0991,WikiText,2022-06-01,2023-01-02,True,215,False,False,False,0,2022,4.423667837109334,WikiText,NLP,True
paper_0992,GLUE,2022-01-01,2022-01-14,True,13,True,True,True,3,2022,6.462563478963269,GLUE,Reinforcement Learning,True
paper_0993,COCO,2024-03-01,2025-04-05,False,400,True,True,False,2,2024,4.977891932174268,COCO,NLP,True
paper_0994,GLUE,2023-05-01,2024-06-04,False,400,True,True,False,2,2023,11.34392592014655,GLUE,Reinforcement Learning,True
paper_0995,CIFAR-100,2020-01-01,2020-02-23,True,53,True,True,True,3,2020,10.243352638628739,CIFAR-100,NLP,True
paper_0996,COCO,2023-10-01,2024-11-04,False,400,True,True,False,2,2023,6.934732294445304,COCO,Reinforcement Learning,True
paper_0997,SuperGLUE,2020-12-01,2021-01-26,True,56,True,False,True,2,2020,9.086064558579304,SuperGLUE,NLP,True
paper_0998,PTB,2021-12-01,2023-01-05,False,400,True,True,True,3,2021,11.234253682535956,PTB,Computer Vision,True
paper_0999,COCO,2024-05-01,2024-11-04,True,187,False,False,True,1,2024,9.989116471483243,COCO,Speech,True
